path,speaker,text
CDSD/ASR-TTS/18/S018F011P000W00097-我希望大家.wav,18,我希望大家
CDSD/ASR-TTS/18/S018F011P000W00298-这锦绣山河.wav,18,这锦绣山河
CDSD/ASR-TTS/18/S018F012P000W00042-记录了.wav,18,记录了
CDSD/ASR-TTS/18/S018F012P000W00205-将别人绊倒.wav,18,将别人绊倒
CDSD/ASR-TTS/19/S019F010P000W00014-读研期间.wav,19,读研期间
CDSD/ASR-TTS/19/S019F011P000W00040-备考当中.wav,19,备考当中
CDSD/ASR-TTS/19/S019F011P000W00049-我一直很幸运.wav,19,我一直很幸运
CDSD/ASR-TTS/19/S019F013P000W00008-和我同龄的孩子.wav,19,和我同龄的孩子
CDSD/ASR-TTS/19/S019F013P000W00026-母亲在学校.wav,19,母亲在学校
CDSD/ASR-TTS/19/S019F015P000W00021-他开始每天.wav,19,他开始每天
CDSD/ASR-TTS/19/S019F017P000W00021-一所大学中.wav,19,一所大学中
CDSD/ASR-TTS/19/S019F017P000W00030-一生的幸事.wav,19,一生的幸事
CDSD/ASR-TTS/19/S019F018P000W00018-而幸福.wav,19,而幸福
CDSD/ASR-TTS/19/S019F019P000W00025-比我要轻.wav,19,比我要轻
CDSD/ASR-TTS/20/S020F002P000W00064-政策.wav,20,政策
CDSD/ASR-TTS/20/S020F003P000W00009-嗯政策调整.wav,20,嗯政策调整
CDSD/ASR-TTS/20/S020F003P000W00031-先后出台的.wav,20,先后出台的
CDSD/ASR-TTS/20/S020F003P000W00074-价外收.wav,20,价外收
CDSD/ASR-TTS/20/S020F003P000W00109-资金支持力度.wav,20,资金支持力度
CDSD/ASR-TTS/20/S020F003P000W00123-尽快将中央.wav,20,尽快将中央
CDSD/ASR-TTS/20/S020F003P000W00149-投资指导.wav,20,投资指导
CDSD/ASR-TTS/20/S020F003P000W00154-七千亿美元.wav,20,七千亿美元
CDSD/ASR-TTS/20/S020F003P000W00171-政府将完善.wav,20,政府将完善
CDSD/ASR-TTS/20/S020F003P000W00172-境外投资统计.wav,20,境外投资统计
CDSD/ASR-TTS/23/S023F001P000W00108-看来.wav,23,看来
CDSD/ASR-TTS/23/S023F001P000W00146-多处刀伤.wav,23,多处刀伤
CDSD/ASR-TTS/23/S023F001P000W00175-有遗漏.wav,23,有遗漏
CDSD/ASR-TTS/23/S023F001P000W00213-视频截图.wav,23,视频截图
CDSD/ASR-TTS/23/S023F001P000W00256-百子湾阳光.wav,23,百子湾阳光
CDSD/ASR-TTS/23/S023F001P000W00309-认现场上.wav,23,认现场上
CDSD/ASR-TTS/23/S023F001P000W00402-超大企业.wav,23,超大企业
CDSD/ASR-TTS/23/S023F001P000W00474-开发商节省了.wav,23,开发商节省了
CDSD/ASR-TTS/23/S023F001P000W00865-订制战略.wav,23,订制战略
CDSD/ASR-TTS/23/S023F001P000W00906-方面释解.wav,23,方面释解
CDSD/Original/01/S001F001P000W00003-在这个世界上.wav,01,在这个世界上
CDSD/Original/01/S001F001P000W00005-花儿感谢小草.wav,01,花儿感谢小草
CDSD/Original/01/S001F002P000W00010-锻炼强健的体魄.wav,01,锻炼强健的体魄
CDSD/Original/01/S001F013P000W00050-乐观向上.wav,01,乐观向上
CDSD/Original/01/S001F014P000W00011-使人有内涵.wav,01,使人有内涵
CDSD/Original/01/S001F014P000W00039-在家的空余时间.wav,01,在家的空余时间
CDSD/Original/01/S001F015P000W00018-月光星光灯光.wav,01,月光星光灯光
CDSD/Original/01/S001F015P000W00019-宛如由银子砌成.wav,01,宛如由银子砌成
CDSD/Original/01/S001F016P000W00001-我们所处的时代.wav,01,我们所处的时代
CDSD/Original/01/S001F016P000W00017-和切身利益.wav,01,和切身利益
CDSD/Original/06/S006F001P000W00009-我们的汗水.wav,06,我们的汗水
CDSD/Original/06/S006F001P000W00012-手握着.wav,06,手握着
CDSD/Original/06/S006F001P000W00030-怀疑的目光.wav,06,怀疑的目光
CDSD/Original/06/S006F001P000W00083-我的愿望.wav,06,我的愿望
CDSD/Original/06/S006F002P000W00049-可爱的同学.wav,06,可爱的同学
CDSD/Original/06/S006F002P000W00060-胸前火焰般的.wav,06,胸前火焰般的
CDSD/Original/06/S006F002P000W00096-的学习路.wav,06,的学习路
CDSD/Original/06/S006F003P000W00006-但有一些人.wav,06,但有一些人
CDSD/Original/06/S006F003P000W00075-我立即.wav,06,我立即
CDSD/Original/06/S006F003P000W00078-扔进指定.wav,06,扔进指定
CDSD/Original/15/S015F001P000W00072-日前.wav,15,日前
CDSD/Original/15/S015F001P000W00086-被驳回供述与.wav,15,被驳回供述与
CDSD/Original/15/S015F001P000W00087-鉴定相印证.wav,15,鉴定相印证
CDSD/Original/15/S015F001P000W00105-抢劫.wav,15,抢劫
CDSD/Original/15/S015F002P000W00087-楼市调控的.wav,15,楼市调控的
CDSD/Original/15/S015F002P000W00122-国务院.wav,15,国务院
CDSD/Original/15/S015F002P000W00127-邓郁松认为.wav,15,邓郁松认为
CDSD/Original/15/S015F002P000W00162-主要有六项.wav,15,主要有六项
CDSD/Original/15/S015F002P000W00175-七个地区城市开展.wav,15,七个地区城市开展
CDSD/Original/15/S015F002P000W00183-和配额交易方案.wav,15,和配额交易方案
CDSD/Original/16/S016F001P000W00039-成为该.wav,16,成为该
CDSD/Original/16/S016F001P000W00046-二十一号.wav,16,二十一号
CDSD/Original/16/S016F001P000W00097-巨大的市场利益.wav,16,巨大的市场利益
CDSD/Original/16/S016F001P000W00104-监视听.wav,16,监视听
CDSD/Original/16/S016F001P000W00182-治.wav,16,治
CDSD/Original/16/S016F001P000W00198-全国统一的现状.wav,16,全国统一的现状
CDSD/Original/16/S016F001P000W00209-等级.wav,16,等级
CDSD/Original/16/S016F001P000W00243-重拳出击.wav,16,重拳出击
CDSD/Original/16/S016F002P000W00024-芝加哥.wav,16,芝加哥
CDSD/Original/16/S016F002P000W00046-私人财富管理.wav,16,私人财富管理
CDSD/Original/18/S018F010P000W00169-我们是这样说的.wav,18,我们是这样说的
CDSD/Original/18/S018F010P000W00208-绿草如茵.wav,18,绿草如茵
CDSD/Original/18/S018F010P000W00218-做到以下几点.wav,18,做到以下几点
CDSD/Original/18/S018F011P000W00027-在不断地破坏.wav,18,在不断地破坏
CDSD/Original/18/S018F011P000W00075-垃圾箱里.wav,18,垃圾箱里
CDSD/Original/18/S018F011P000W00082-我想塑料袋.wav,18,我想塑料袋
CDSD/Original/18/S018F011P000W00097-我希望大家.wav,18,我希望大家
CDSD/Original/18/S018F011P000W00298-这锦绣山河.wav,18,这锦绣山河
CDSD/Original/18/S018F012P000W00042-记录了.wav,18,记录了
CDSD/Original/18/S018F012P000W00205-将别人绊倒.wav,18,将别人绊倒
CDSD/Original/19/S019F010P000W00014-读研期间.wav,19,读研期间
CDSD/Original/19/S019F011P000W00040-备考当中.wav,19,备考当中
CDSD/Original/19/S019F011P000W00049-我一直很幸运.wav,19,我一直很幸运
CDSD/Original/19/S019F013P000W00008-和我同龄的孩子.wav,19,和我同龄的孩子
CDSD/Original/19/S019F013P000W00026-母亲在学校.wav,19,母亲在学校
CDSD/Original/19/S019F015P000W00021-他开始每天.wav,19,他开始每天
CDSD/Original/19/S019F017P000W00021-一所大学中.wav,19,一所大学中
CDSD/Original/19/S019F017P000W00030-一生的幸事.wav,19,一生的幸事
CDSD/Original/19/S019F018P000W00018-而幸福.wav,19,而幸福
CDSD/Original/19/S019F019P000W00025-比我要轻.wav,19,比我要轻
CDSD/Original/20/S020F002P000W00064-政策.wav,20,政策
CDSD/Original/20/S020F003P000W00009-嗯政策调整.wav,20,嗯政策调整
CDSD/Original/20/S020F003P000W00031-先后出台的.wav,20,先后出台的
CDSD/Original/20/S020F003P000W00074-价外收.wav,20,价外收
CDSD/Original/20/S020F003P000W00109-资金支持力度.wav,20,资金支持力度
CDSD/Original/20/S020F003P000W00123-尽快将中央.wav,20,尽快将中央
CDSD/Original/20/S020F003P000W00149-投资指导.wav,20,投资指导
CDSD/Original/20/S020F003P000W00154-七千亿美元.wav,20,七千亿美元
CDSD/Original/20/S020F003P000W00171-政府将完善.wav,20,政府将完善
CDSD/Original/20/S020F003P000W00172-境外投资统计.wav,20,境外投资统计
CDSD/Original/23/S023F001P000W00108-看来.wav,23,看来
CDSD/Original/23/S023F001P000W00146-多处刀伤.wav,23,多处刀伤
CDSD/Original/23/S023F001P000W00175-有遗漏.wav,23,有遗漏
CDSD/Original/23/S023F001P000W00213-视频截图.wav,23,视频截图
CDSD/Original/23/S023F001P000W00256-百子湾阳光.wav,23,百子湾阳光
CDSD/Original/23/S023F001P000W00309-认现场上.wav,23,认现场上
CDSD/Original/23/S023F001P000W00402-超大企业.wav,23,超大企业
CDSD/Original/23/S023F001P000W00474-开发商节省了.wav,23,开发商节省了
CDSD/Original/23/S023F001P000W00865-订制战略.wav,23,订制战略
CDSD/Original/23/S023F001P000W00906-方面释解.wav,23,方面释解
CDSD/Ours/01/S001F001P000W00003-在这个世界上.wav,01,在这个世界上
CDSD/Ours/01/S001F001P000W00005-花儿感谢小草.wav,01,花儿感谢小草
CDSD/Ours/01/S001F002P000W00010-锻炼强健的体魄.wav,01,锻炼强健的体魄
CDSD/Ours/01/S001F013P000W00050-乐观向上.wav,01,乐观向上
CDSD/Ours/01/S001F014P000W00011-使人有内涵.wav,01,使人有内涵
CDSD/Ours/01/S001F014P000W00039-在家的空余时间.wav,01,在家的空余时间
CDSD/Ours/01/S001F015P000W00018-月光星光灯光.wav,01,月光星光灯光
CDSD/Ours/01/S001F015P000W00019-宛如由银子砌成.wav,01,宛如由银子砌成
CDSD/Ours/01/S001F016P000W00001-我们所处的时代.wav,01,我们所处的时代
CDSD/Ours/01/S001F016P000W00017-和切身利益.wav,01,和切身利益
CDSD/Ours/06/S006F001P000W00009-我们的汗水.wav,06,我们的汗水
CDSD/Ours/06/S006F001P000W00012-手握着.wav,06,手握着
CDSD/Ours/06/S006F001P000W00030-怀疑的目光.wav,06,怀疑的目光
CDSD/Ours/06/S006F001P000W00083-我的愿望.wav,06,我的愿望
CDSD/Ours/06/S006F002P000W00049-可爱的同学.wav,06,可爱的同学
CDSD/Ours/06/S006F002P000W00060-胸前火焰般的.wav,06,胸前火焰般的
CDSD/Ours/06/S006F002P000W00096-的学习路.wav,06,的学习路
CDSD/Ours/06/S006F003P000W00006-但有一些人.wav,06,但有一些人
CDSD/Ours/06/S006F003P000W00075-我立即.wav,06,我立即
CDSD/Ours/06/S006F003P000W00078-扔进指定.wav,06,扔进指定
CDSD/Ours/15/S015F001P000W00072-日前.wav,15,日前
CDSD/Ours/15/S015F001P000W00086-被驳回供述与.wav,15,被驳回供述与
CDSD/Ours/15/S015F001P000W00087-鉴定相印证.wav,15,鉴定相印证
CDSD/Ours/15/S015F001P000W00105-抢劫.wav,15,抢劫
CDSD/Ours/15/S015F002P000W00087-楼市调控的.wav,15,楼市调控的
CDSD/Ours/15/S015F002P000W00122-国务院.wav,15,国务院
CDSD/Ours/15/S015F002P000W00127-邓郁松认为.wav,15,邓郁松认为
CDSD/Ours/15/S015F002P000W00162-主要有六项.wav,15,主要有六项
CDSD/Ours/15/S015F002P000W00175-七个地区城市开展.wav,15,七个地区城市开展
CDSD/Ours/15/S015F002P000W00183-和配额交易方案.wav,15,和配额交易方案
CDSD/Ours/16/S016F001P000W00039-成为该.wav,16,成为该
CDSD/Ours/16/S016F001P000W00046-二十一号.wav,16,二十一号
CDSD/Ours/16/S016F001P000W00097-巨大的市场利益.wav,16,巨大的市场利益
CDSD/Ours/16/S016F001P000W00104-监视听.wav,16,监视听
CDSD/Ours/16/S016F001P000W00182-治.wav,16,治
CDSD/Ours/16/S016F001P000W00198-全国统一的现状.wav,16,全国统一的现状
CDSD/Ours/16/S016F001P000W00209-等级.wav,16,等级
CDSD/Ours/16/S016F001P000W00243-重拳出击.wav,16,重拳出击
CDSD/Ours/16/S016F002P000W00024-芝加哥.wav,16,芝加哥
CDSD/Ours/16/S016F002P000W00046-私人财富管理.wav,16,私人财富管理
CDSD/Ours/18/S018F010P000W00169-我们是这样说的.wav,18,我们是这样说的
CDSD/Ours/18/S018F010P000W00208-绿草如茵.wav,18,绿草如茵
CDSD/Ours/18/S018F010P000W00218-做到以下几点.wav,18,做到以下几点
CDSD/Ours/18/S018F011P000W00027-在不断地破坏.wav,18,在不断地破坏
CDSD/Ours/18/S018F011P000W00075-垃圾箱里.wav,18,垃圾箱里
CDSD/Ours/18/S018F011P000W00082-我想塑料袋.wav,18,我想塑料袋
CDSD/Ours/18/S018F011P000W00097-我希望大家.wav,18,我希望大家
CDSD/Ours/18/S018F011P000W00298-这锦绣山河.wav,18,这锦绣山河
CDSD/Ours/18/S018F012P000W00042-记录了.wav,18,记录了
CDSD/Ours/18/S018F012P000W00205-将别人绊倒.wav,18,将别人绊倒
CDSD/Ours/19/S019F010P000W00014-读研期间.wav,19,读研期间
CDSD/Ours/19/S019F011P000W00040-备考当中.wav,19,备考当中
CDSD/Ours/19/S019F011P000W00049-我一直很幸运.wav,19,我一直很幸运
CDSD/Ours/19/S019F013P000W00008-和我同龄的孩子.wav,19,和我同龄的孩子
CDSD/Ours/19/S019F013P000W00026-母亲在学校.wav,19,母亲在学校
CDSD/Ours/19/S019F015P000W00021-他开始每天.wav,19,他开始每天
CDSD/Ours/19/S019F017P000W00021-一所大学中.wav,19,一所大学中
CDSD/Ours/19/S019F017P000W00030-一生的幸事.wav,19,一生的幸事
CDSD/Ours/19/S019F018P000W00018-而幸福.wav,19,而幸福
CDSD/Ours/19/S019F019P000W00025-比我要轻.wav,19,比我要轻
CDSD/Ours/20/S020F002P000W00064-政策.wav,20,政策
CDSD/Ours/20/S020F003P000W00009-嗯政策调整.wav,20,嗯政策调整
CDSD/Ours/20/S020F003P000W00031-先后出台的.wav,20,先后出台的
CDSD/Ours/20/S020F003P000W00074-价外收.wav,20,价外收
CDSD/Ours/20/S020F003P000W00109-资金支持力度.wav,20,资金支持力度
CDSD/Ours/20/S020F003P000W00123-尽快将中央.wav,20,尽快将中央
CDSD/Ours/20/S020F003P000W00149-投资指导.wav,20,投资指导
CDSD/Ours/20/S020F003P000W00154-七千亿美元.wav,20,七千亿美元
CDSD/Ours/20/S020F003P000W00171-政府将完善.wav,20,政府将完善
CDSD/Ours/20/S020F003P000W00172-境外投资统计.wav,20,境外投资统计
CDSD/Ours/23/S023F001P000W00108-看来.wav,23,看来
CDSD/Ours/23/S023F001P000W00146-多处刀伤.wav,23,多处刀伤
CDSD/Ours/23/S023F001P000W00175-有遗漏.wav,23,有遗漏
CDSD/Ours/23/S023F001P000W00213-视频截图.wav,23,视频截图
CDSD/Ours/23/S023F001P000W00256-百子湾阳光.wav,23,百子湾阳光
CDSD/Ours/23/S023F001P000W00309-认现场上.wav,23,认现场上
CDSD/Ours/23/S023F001P000W00402-超大企业.wav,23,超大企业
CDSD/Ours/23/S023F001P000W00474-开发商节省了.wav,23,开发商节省了
CDSD/Ours/23/S023F001P000W00865-订制战略.wav,23,订制战略
CDSD/Ours/23/S023F001P000W00906-方面释解.wav,23,方面释解
CDSD/Reference/01/S001F001P000W00003-在这个世界上.wav,01,在这个世界上
CDSD/Reference/01/S001F001P000W00005-花儿感谢小草.wav,01,花儿感谢小草
CDSD/Reference/01/S001F002P000W00010-锻炼强健的体魄.wav,01,锻炼强健的体魄
CDSD/Reference/01/S001F013P000W00050-乐观向上.wav,01,乐观向上
CDSD/Reference/01/S001F014P000W00011-使人有内涵.wav,01,使人有内涵
CDSD/Reference/01/S001F014P000W00039-在家的空余时间.wav,01,在家的空余时间
CDSD/Reference/01/S001F015P000W00018-月光星光灯光.wav,01,月光星光灯光
CDSD/Reference/01/S001F015P000W00019-宛如由银子砌成.wav,01,宛如由银子砌成
CDSD/Reference/01/S001F016P000W00001-我们所处的时代.wav,01,我们所处的时代
CDSD/Reference/01/S001F016P000W00017-和切身利益.wav,01,和切身利益
CDSD/Reference/06/S006F001P000W00009-我们的汗水.wav,06,我们的汗水
CDSD/Reference/06/S006F001P000W00012-手握着.wav,06,手握着
CDSD/Reference/06/S006F001P000W00030-怀疑的目光.wav,06,怀疑的目光
CDSD/Reference/06/S006F001P000W00083-我的愿望.wav,06,我的愿望
CDSD/Reference/06/S006F002P000W00049-可爱的同学.wav,06,可爱的同学
CDSD/Reference/06/S006F002P000W00060-胸前火焰般的.wav,06,胸前火焰般的
CDSD/Reference/06/S006F002P000W00096-的学习路.wav,06,的学习路
CDSD/Reference/06/S006F003P000W00006-但有一些人.wav,06,但有一些人
CDSD/Reference/06/S006F003P000W00075-我立即.wav,06,我立即
CDSD/Reference/06/S006F003P000W00078-扔进指定.wav,06,扔进指定
CDSD/Reference/15/S015F001P000W00072-日前.wav,15,日前
CDSD/Reference/15/S015F001P000W00086-被驳回供述与.wav,15,被驳回供述与
CDSD/Reference/15/S015F001P000W00087-鉴定相印证.wav,15,鉴定相印证
CDSD/Reference/15/S015F001P000W00105-抢劫.wav,15,抢劫
CDSD/Reference/15/S015F002P000W00087-楼市调控的.wav,15,楼市调控的
CDSD/Reference/15/S015F002P000W00122-国务院.wav,15,国务院
CDSD/Reference/15/S015F002P000W00127-邓郁松认为.wav,15,邓郁松认为
CDSD/Reference/15/S015F002P000W00162-主要有六项.wav,15,主要有六项
CDSD/Reference/15/S015F002P000W00175-七个地区城市开展.wav,15,七个地区城市开展
CDSD/Reference/15/S015F002P000W00183-和配额交易方案.wav,15,和配额交易方案
CDSD/Reference/16/S016F001P000W00039-成为该.wav,16,成为该
CDSD/Reference/16/S016F001P000W00046-二十一号.wav,16,二十一号
CDSD/Reference/16/S016F001P000W00097-巨大的市场利益.wav,16,巨大的市场利益
CDSD/Reference/16/S016F001P000W00104-监视听.wav,16,监视听
CDSD/Reference/16/S016F001P000W00182-治.wav,16,治
CDSD/Reference/16/S016F001P000W00198-全国统一的现状.wav,16,全国统一的现状
CDSD/Reference/16/S016F001P000W00209-等级.wav,16,等级
CDSD/Reference/16/S016F001P000W00243-重拳出击.wav,16,重拳出击
CDSD/Reference/16/S016F002P000W00024-芝加哥.wav,16,芝加哥
CDSD/Reference/16/S016F002P000W00046-私人财富管理.wav,16,私人财富管理
CDSD/Reference/18/S018F010P000W00169-我们是这样说的.wav,18,我们是这样说的
CDSD/Reference/18/S018F010P000W00208-绿草如茵.wav,18,绿草如茵
CDSD/Reference/18/S018F010P000W00218-做到以下几点.wav,18,做到以下几点
CDSD/Reference/18/S018F011P000W00027-在不断地破坏.wav,18,在不断地破坏
CDSD/Reference/18/S018F011P000W00075-垃圾箱里.wav,18,垃圾箱里
CDSD/Reference/18/S018F011P000W00082-我想塑料袋.wav,18,我想塑料袋
CDSD/Reference/18/S018F011P000W00097-我希望大家.wav,18,我希望大家
CDSD/Reference/18/S018F011P000W00298-这锦绣山河.wav,18,这锦绣山河
CDSD/Reference/18/S018F012P000W00042-记录了.wav,18,记录了
CDSD/Reference/18/S018F012P000W00205-将别人绊倒.wav,18,将别人绊倒
CDSD/Reference/19/S019F010P000W00014-读研期间.wav,19,读研期间
CDSD/Reference/19/S019F011P000W00040-备考当中.wav,19,备考当中
CDSD/Reference/19/S019F011P000W00049-我一直很幸运.wav,19,我一直很幸运
CDSD/Reference/19/S019F013P000W00008-和我同龄的孩子.wav,19,和我同龄的孩子
CDSD/Reference/19/S019F013P000W00026-母亲在学校.wav,19,母亲在学校
CDSD/Reference/19/S019F015P000W00021-他开始每天.wav,19,他开始每天
CDSD/Reference/19/S019F017P000W00021-一所大学中.wav,19,一所大学中
CDSD/Reference/19/S019F017P000W00030-一生的幸事.wav,19,一生的幸事
CDSD/Reference/19/S019F018P000W00018-而幸福.wav,19,而幸福
CDSD/Reference/19/S019F019P000W00025-比我要轻.wav,19,比我要轻
CDSD/Reference/20/S020F002P000W00064-政策.wav,20,政策
CDSD/Reference/20/S020F003P000W00009-嗯政策调整.wav,20,嗯政策调整
CDSD/Reference/20/S020F003P000W00031-先后出台的.wav,20,先后出台的
CDSD/Reference/20/S020F003P000W00074-价外收.wav,20,价外收
CDSD/Reference/20/S020F003P000W00109-资金支持力度.wav,20,资金支持力度
CDSD/Reference/20/S020F003P000W00123-尽快将中央.wav,20,尽快将中央
CDSD/Reference/20/S020F003P000W00149-投资指导.wav,20,投资指导
CDSD/Reference/20/S020F003P000W00154-七千亿美元.wav,20,七千亿美元
CDSD/Reference/20/S020F003P000W00171-政府将完善.wav,20,政府将完善
CDSD/Reference/20/S020F003P000W00172-境外投资统计.wav,20,境外投资统计
CDSD/Reference/23/S023F001P000W00108-看来.wav,23,看来
CDSD/Reference/23/S023F001P000W00146-多处刀伤.wav,23,多处刀伤
CDSD/Reference/23/S023F001P000W00175-有遗漏.wav,23,有遗漏
CDSD/Reference/23/S023F001P000W00213-视频截图.wav,23,视频截图
CDSD/Reference/23/S023F001P000W00256-百子湾阳光.wav,23,百子湾阳光
CDSD/Reference/23/S023F001P000W00309-认现场上.wav,23,认现场上
CDSD/Reference/23/S023F001P000W00402-超大企业.wav,23,超大企业
CDSD/Reference/23/S023F001P000W00474-开发商节省了.wav,23,开发商节省了
CDSD/Reference/23/S023F001P000W00865-订制战略.wav,23,订制战略
CDSD/Reference/23/S023F001P000W00906-方面释解.wav,23,方面释解
CDSD/Seed-VC/01/S001F001P000W00003-在这个世界上.wav,01,在这个世界上
CDSD/Seed-VC/01/S001F001P000W00005-花儿感谢小草.wav,01,花儿感谢小草
CDSD/Seed-VC/01/S001F002P000W00010-锻炼强健的体魄.wav,01,锻炼强健的体魄
CDSD/Seed-VC/01/S001F013P000W00050-乐观向上.wav,01,乐观向上
CDSD/Seed-VC/01/S001F014P000W00011-使人有内涵.wav,01,使人有内涵
CDSD/Seed-VC/01/S001F014P000W00039-在家的空余时间.wav,01,在家的空余时间
CDSD/Seed-VC/01/S001F015P000W00018-月光星光灯光.wav,01,月光星光灯光
CDSD/Seed-VC/01/S001F015P000W00019-宛如由银子砌成.wav,01,宛如由银子砌成
CDSD/Seed-VC/01/S001F016P000W00001-我们所处的时代.wav,01,我们所处的时代
CDSD/Seed-VC/01/S001F016P000W00017-和切身利益.wav,01,和切身利益
CDSD/Seed-VC/06/S006F001P000W00009-我们的汗水.wav,06,我们的汗水
CDSD/Seed-VC/06/S006F001P000W00012-手握着.wav,06,手握着
CDSD/Seed-VC/06/S006F001P000W00030-怀疑的目光.wav,06,怀疑的目光
CDSD/Seed-VC/06/S006F001P000W00083-我的愿望.wav,06,我的愿望
CDSD/Seed-VC/06/S006F002P000W00049-可爱的同学.wav,06,可爱的同学
CDSD/Seed-VC/06/S006F002P000W00060-胸前火焰般的.wav,06,胸前火焰般的
CDSD/Seed-VC/06/S006F002P000W00096-的学习路.wav,06,的学习路
CDSD/Seed-VC/06/S006F003P000W00006-但有一些人.wav,06,但有一些人
CDSD/Seed-VC/06/S006F003P000W00075-我立即.wav,06,我立即
CDSD/Seed-VC/06/S006F003P000W00078-扔进指定.wav,06,扔进指定
CDSD/Seed-VC/15/S015F001P000W00072-日前.wav,15,日前
CDSD/Seed-VC/15/S015F001P000W00086-被驳回供述与.wav,15,被驳回供述与
CDSD/Seed-VC/15/S015F001P000W00087-鉴定相印证.wav,15,鉴定相印证
CDSD/Seed-VC/15/S015F001P000W00105-抢劫.wav,15,抢劫
CDSD/Seed-VC/15/S015F002P000W00087-楼市调控的.wav,15,楼市调控的
CDSD/Seed-VC/15/S015F002P000W00122-国务院.wav,15,国务院
CDSD/Seed-VC/15/S015F002P000W00127-邓郁松认为.wav,15,邓郁松认为
CDSD/Seed-VC/15/S015F002P000W00162-主要有六项.wav,15,主要有六项
CDSD/Seed-VC/15/S015F002P000W00175-七个地区城市开展.wav,15,七个地区城市开展
CDSD/Seed-VC/15/S015F002P000W00183-和配额交易方案.wav,15,和配额交易方案
